mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model,param_alpha,param_hidden_layer_sizes,param_learning_rate_init
1.4558094978332519,0.4471771902055228,0.04061903953552246,0.0019243910712401417,3,4.0,5.0,50.0,"{'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.9541199519821065,0.9541041023154553,0.9533335657093209,0.9564448681571637,0.959538319695489,0.9555081615719072,0.002269227584635582,109,Random Forest,,,
2.8403598785400392,0.918945973891508,0.07986540794372558,0.0026454850006270725,3,4.0,5.0,100.0,"{'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9408013918477787,0.9434759856220146,0.9440638850115247,0.940204760428199,0.9434734354920834,0.9424038916803201,0.0015781680025963073,121,Random Forest,,,
0.7470775604248047,0.23606931585951088,0.028286075592041014,0.007522661262077618,3,4.0,10.0,25.0,"{'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",0.9379971038187772,0.9370266023051169,0.9384393800250734,0.9409086780578221,0.9397124782393534,0.9388168484892286,0.0013562705304799793,133,Random Forest,,,
1.4779292106628419,0.48153952713060577,0.04071855545043945,0.0017881368192019132,3,4.0,10.0,50.0,"{'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.9541199519821065,0.9541041023154553,0.9533335657093209,0.9564448681571637,0.959538319695489,0.9555081615719072,0.002269227584635582,109,Random Forest,,,
2.8892828941345217,0.9607887714254297,0.07565793991088868,0.0010549922888768608,3,4.0,10.0,100.0,"{'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9408013918477787,0.9434759856220146,0.9440638850115247,0.940204760428199,0.9434734354920834,0.9424038916803201,0.0015781680025963073,121,Random Forest,,,
0.7332025527954101,0.2391317540457421,0.021956348419189455,0.0003777190416685969,3,8.0,2.0,25.0,"{'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 25}",0.9379971038187772,0.9370266023051169,0.9384393800250734,0.9409086780578221,0.9397124782393534,0.9388168484892286,0.0013562705304799793,133,Random Forest,,,
1.5711821556091308,0.5040338149349471,0.05727124214172363,0.020888355183964296,3,8.0,2.0,50.0,"{'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 50}",0.9541199519821065,0.9541041023154553,0.9533335657093209,0.9564448681571637,0.959538319695489,0.9555081615719072,0.002269227584635582,109,Random Forest,,,
2.9525617122650147,0.9057038293308457,0.07433085441589356,0.0047217254784345875,3,8.0,2.0,100.0,"{'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 100}",0.9408013918477787,0.9434759856220146,0.9440638850115247,0.940204760428199,0.9434734354920834,0.9424038916803201,0.0015781680025963073,121,Random Forest,,,
0.8195950984954834,0.2292787935763135,0.026272058486938477,0.009186392719411208,3,8.0,5.0,25.0,"{'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 25}",0.9379971038187772,0.9370266023051169,0.9384393800250734,0.9409086780578221,0.9397124782393534,0.9388168484892286,0.0013562705304799793,133,Random Forest,,,
1.560012197494507,0.444311275874865,0.044652795791625975,0.0027347998247156742,3,8.0,5.0,50.0,"{'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 50}",0.9541199519821065,0.9541041023154553,0.9533335657093209,0.9564448681571637,0.959538319695489,0.9555081615719072,0.002269227584635582,109,Random Forest,,,
2.986357307434082,0.8767315246250742,0.07628407478332519,0.00340840541845773,3,8.0,5.0,100.0,"{'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 100}",0.9408013918477787,0.9434759856220146,0.9440638850115247,0.940204760428199,0.9434734354920834,0.9424038916803201,0.0015781680025963073,121,Random Forest,,,
0.8573407173156739,0.21850953255786304,0.02772073745727539,0.010223288171277763,3,8.0,10.0,25.0,"{'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 25}",0.9379971038187772,0.9370266023051169,0.9384393800250734,0.9409086780578221,0.9397124782393534,0.9388168484892286,0.0013562705304799793,133,Random Forest,,,
1.524543571472168,0.5242375591535466,0.0592315673828125,0.02396820130419118,3,8.0,10.0,50.0,"{'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 50}",0.9541199519821065,0.9541041023154553,0.9533335657093209,0.9564448681571637,0.959538319695489,0.9555081615719072,0.002269227584635582,109,Random Forest,,,
3.173602485656738,0.9659251149036973,0.07822914123535156,0.003224741359844115,3,8.0,10.0,100.0,"{'max_depth': 3, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 100}",0.9408013918477787,0.9434759856220146,0.9440638850115247,0.940204760428199,0.9434734354920834,0.9424038916803201,0.0015781680025963073,121,Random Forest,,,
1.1173543453216552,0.3111950596293698,0.030794429779052734,0.0027772664048532182,5,1.0,2.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 25}",0.9610614897746474,0.9621261860982818,0.9622088159505632,0.9578728677571302,0.9616829086751583,0.9609904536511561,0.0016110975626451936,98,Random Forest,,,
1.9768560886383058,0.42662238738734487,0.053562498092651366,0.0018411908112641164,5,1.0,2.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9662579295085654,0.9707772080482434,0.9645030482569048,0.9747648648226092,0.9743165660391994,0.9701239233351044,0.004149301545142938,87,Random Forest,,,
3.8653203010559083,0.8607126045218114,0.1019106388092041,0.00645349028610993,5,1.0,2.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9751608467986616,0.976136209267061,0.9764018708338466,0.9752416884327165,0.9750124387811496,0.975590610822687,0.000565074743444563,84,Random Forest,,,
